wnid,mean_drift,spillover_rate,n_par,model
n03376595,0.27538925409317017,0.3,40,resnet101
n03379051,0.2815973162651062,0.15,40,resnet101
n03384352,0.26696866750717163,0.2,40,resnet101
n03388043,0.33404356241226196,0.225,40,resnet101
n03388183,0.28029608726501465,0.175,40,resnet101
n03388549,0.26674389839172363,0.225,40,resnet101
n03393912,0.3285825252532959,0.125,40,resnet101
n03394916,0.26283541321754456,0.25,40,resnet101
n03400231,0.2976515293121338,0.15,40,resnet101
n03404251,0.39892715215682983,0.275,40,resnet101
n03417042,0.2871977388858795,0.125,40,resnet101
n03424325,0.24189229309558868,0.1,40,resnet101
n03425413,0.3140585422515869,0.25,40,resnet101
n03443371,0.3721145987510681,0.4,40,resnet101
n03444034,0.25949543714523315,0.15,40,resnet101
n03445777,0.3054862916469574,0.275,40,resnet101
n03445924,0.31186428666114807,0.275,40,resnet101
n03447447,0.1973913609981537,0.025,40,resnet101
n03447721,0.2769651412963867,0.2,40,resnet101
n03450230,0.36697617173194885,0.425,40,resnet101
n03452741,0.25845423340797424,0.15,40,resnet101
n03457902,0.34040015935897827,0.375,40,resnet101
n03459775,0.27272409200668335,0.25,40,resnet101
n03461385,0.3439021110534668,0.4,40,resnet101
n03467068,0.33609598875045776,0.275,40,resnet101
n03476684,0.3210108280181885,0.175,40,resnet101
n03476991,0.3055732250213623,0.575,40,resnet101
n03478589,0.24269402027130127,0.2,40,resnet101
n03481172,0.3537904918193817,0.25,40,resnet101
n03482405,0.32809704542160034,0.25,40,resnet101
n03483316,0.27768269181251526,0.25,40,resnet101
n03485407,0.20791038870811462,0.1,40,resnet101
n03485794,0.4442905783653259,0.45,40,resnet101
n03492542,0.2771422564983368,0.25,40,resnet101
n03494278,0.305208295583725,0.225,40,resnet101
n03495258,0.238002210855484,0.175,40,resnet101
n03496892,0.23826372623443604,0.175,40,resnet101
n03498962,0.3230828642845154,0.25,40,resnet101
n03527444,0.351933091878891,0.225,40,resnet101
n03529860,0.2763289213180542,0.1,40,resnet101
n03530642,0.3937411904335022,0.35,40,resnet101
n03532672,0.39814668893814087,0.425,40,resnet101
n03534580,0.33523836731910706,0.25,40,resnet101
n03535780,0.3327866494655609,0.575,40,resnet101
n03538406,0.2935304641723633,0.175,40,resnet101
n03544143,0.17968709766864777,0.125,40,resnet101
n03584254,0.24946752190589905,0.15,40,resnet101
n03584829,0.2684776186943054,0.425,40,resnet101
n03590841,0.17230220139026642,0.075,40,resnet101
n03594734,0.3142067790031433,0.3,40,resnet101
n03594945,0.2983582019805908,0.3,40,resnet101
n03595614,0.34656593203544617,0.275,40,resnet101
n03598930,0.36890333890914917,0.35,40,resnet101
n03599486,0.2614588737487793,0.125,40,resnet101
n03602883,0.25092804431915283,0.075,40,resnet101
n03617480,0.3370420038700104,0.325,40,resnet101
n03623198,0.2830776572227478,0.15,40,resnet101
n03627232,0.3344499468803406,0.1,40,resnet101
n03630383,0.34256795048713684,0.35,40,resnet101
n03633091,0.33001190423965454,0.375,40,resnet101
n03637318,0.31431224942207336,0.55,40,resnet101
n03642806,0.27277716994285583,0.1,40,resnet101
n03649909,0.25000542402267456,0.175,40,resnet101
n03657121,0.3220660388469696,0.35,40,resnet101
n03658185,0.3441312909126282,0.275,40,resnet101
n03661043,0.3172273337841034,0.375,40,resnet101
n03662601,0.19829681515693665,0.075,40,resnet101
n03666591,0.28647327423095703,0.4,40,resnet101
n03670208,0.21241936087608337,0.1,40,resnet101
n03673027,0.30558428168296814,0.275,40,resnet101
n03676483,0.2594500184059143,0.25,40,resnet101
n03680355,0.33386844396591187,0.5,40,resnet101
n03690938,0.2742913067340851,0.25,40,resnet101
n03691459,0.29633525013923645,0.35,40,resnet101
n03692522,0.28349509835243225,0.225,40,resnet101
n03697007,0.3535105586051941,0.175,40,resnet101
n03706229,0.28732213377952576,0.225,40,resnet101
n03709823,0.2818445861339569,0.125,40,resnet101
n03710193,0.27377837896347046,0.35,40,resnet101
n03710637,0.30186161398887634,0.35,40,resnet101
n03710721,0.28163957595825195,0.25,40,resnet101
n03717622,0.4367693066596985,0.525,40,resnet101
n03720891,0.22734284400939941,0.2,40,resnet101
n03721384,0.2860962450504303,0.325,40,resnet101
n03724870,0.34402036666870117,0.325,40,resnet101
n03729826,0.2999192178249359,0.275,40,resnet101
n03733131,0.2396465241909027,0.075,40,resnet101
n03733281,0.2908625602722168,0.125,40,resnet101
n03733805,0.3622647821903229,0.325,40,resnet101
n03742115,0.3694953918457031,0.4,40,resnet101
n03743016,0.3486173450946808,0.175,40,resnet101
n03759954,0.3014301657676697,0.25,40,resnet101
n03761084,0.3103698790073395,0.075,40,resnet101
n03763968,0.31170836091041565,0.175,40,resnet101
n03764736,0.31542643904685974,0.3,40,resnet101
n03769881,0.19911456108093262,0.15,40,resnet101
n03770439,0.34477004408836365,0.3,40,resnet101
n03770679,0.2562079429626465,0.225,40,resnet101
n03773504,0.293037474155426,0.175,40,resnet101
n03775071,0.34427428245544434,0.4,40,resnet101
n03775546,0.24713750183582306,0.3,40,resnet101
n03776460,0.310372918844223,0.15,40,resnet101
n03777568,0.23703674972057343,0.175,40,resnet101
n03777754,0.3209395408630371,0.275,40,resnet101
n03781244,0.3015199303627014,0.15,40,resnet101
n03782006,0.3276634216308594,0.3,40,resnet101
n03785016,0.26043206453323364,0.375,40,resnet101
n03786901,0.34584999084472656,0.35,40,resnet101
n03787032,0.25527656078338623,0.225,40,resnet101
n03788195,0.22125670313835144,0.05,40,resnet101
n03788365,0.42659252882003784,0.35,40,resnet101
n03791053,0.3249121308326721,0.225,40,resnet101
n03792782,0.32275086641311646,0.175,40,resnet101
n03792972,0.321241557598114,0.1,40,resnet101
n03793489,0.35956549644470215,0.425,40,resnet101
n03794056,0.32924145460128784,0.175,40,resnet101
n03796401,0.24664846062660217,0.15,40,resnet101
n03803284,0.3011470139026642,0.425,40,resnet101
n03804744,0.32082998752593994,0.175,40,resnet101
n03814639,0.30557653307914734,0.25,40,resnet101
n03814906,0.3470960557460785,0.375,40,resnet101
n03825788,0.28519293665885925,0.175,40,resnet101
n03832673,0.2941766083240509,0.375,40,resnet101
n03837869,0.2873876392841339,0.225,40,resnet101
n03838899,0.2613745629787445,0.25,40,resnet101
n03840681,0.3051154613494873,0.35,40,resnet101
n03841143,0.17028173804283142,0.1,40,resnet101
n03843555,0.3185032308101654,0.35,40,resnet101
n03854065,0.2127501219511032,0.1,40,resnet101
n03857828,0.2404836118221283,0.15,40,resnet101
n03866082,0.3653663098812103,0.3,40,resnet101
n03868242,0.31255871057510376,0.35,40,resnet101
n03868863,0.3421493470668793,0.325,40,resnet101
n03871628,0.27536818385124207,0.175,40,resnet101
n03873416,0.375672310590744,0.35,40,resnet101
n03874293,0.2664452791213989,0.175,40,resnet101
n03874599,0.2650814652442932,0.15,40,resnet101
n03876231,0.3303185701370239,0.35,40,resnet101
n03877472,0.35243648290634155,0.425,40,resnet101
n03877845,0.30362194776535034,0.1,40,resnet101
n03884397,0.2739070653915405,0.225,40,resnet101
n03887697,0.41802677512168884,0.575,40,resnet101
n03888257,0.2390114814043045,0.125,40,resnet101
n03888605,0.278845876455307,0.2,40,resnet101
n03891251,0.323847234249115,0.2,40,resnet101
n03891332,0.33548426628112793,0.55,40,resnet101
n03895866,0.23460277915000916,0.475,40,resnet101
n03899768,0.42269763350486755,0.425,40,resnet101
n03902125,0.3030443787574768,0.15,40,resnet101
n03903868,0.3372724950313568,0.125,40,resnet101
n03908618,0.3982991576194763,0.675,40,resnet101
n03908714,0.3775560259819031,0.35,40,resnet101
n03916031,0.30077171325683594,0.325,40,resnet101
n03920288,0.35166245698928833,0.075,40,resnet101
n03924679,0.29106006026268005,0.325,40,resnet101
n03929660,0.2500128149986267,0.175,40,resnet101
n03929855,0.30411309003829956,0.125,40,resnet101
n03930313,0.3057974576950073,0.025,40,resnet101
n03930630,0.26542019844055176,0.35,40,resnet101
n03933933,0.25787353515625,0.25,40,resnet101
n03935335,0.220589280128479,0.025,40,resnet101
n03937543,0.29723015427589417,0.175,40,resnet101
n03938244,0.3931303918361664,0.6,40,resnet101
n03942813,0.3239192068576813,0.5,40,resnet101
n03944341,0.2774232029914856,0.15,40,resnet101
n03947888,0.2630440294742584,0.175,40,resnet101
n03950228,0.3065745234489441,0.2,40,resnet101
n03954731,0.36198604106903076,0.375,40,resnet101
n03956157,0.14844481647014618,0.025,40,resnet101
n03958227,0.38834232091903687,0.45,40,resnet101
n03961711,0.3524942398071289,0.375,40,resnet101
n03967562,0.3959917724132538,0.575,40,resnet101
n03970156,0.31259316205978394,0.4,40,resnet101
n03976467,0.2045503556728363,0.125,40,resnet101
n03976657,0.31595292687416077,0.275,40,resnet101
n03977966,0.2479393035173416,0.15,40,resnet101
n03980874,0.28861159086227417,0.35,40,resnet101
n03982430,0.24825122952461243,0.275,40,resnet101
n03983396,0.2879945635795593,0.275,40,resnet101
n03991062,0.3368065357208252,0.175,40,resnet101
n03992509,0.3226623237133026,0.125,40,resnet101
n03995372,0.33746594190597534,0.35,40,resnet101
n03998194,0.28321337699890137,0.225,40,resnet101
n04004767,0.3152252733707428,0.25,40,resnet101
n04005630,0.31395965814590454,0.25,40,resnet101
n04008634,0.338637113571167,0.5,40,resnet101
n04009552,0.2749120593070984,0.375,40,resnet101
n04019541,0.33595380187034607,0.35,40,resnet101
n04023962,0.34228450059890747,0.25,40,resnet101
n04026417,0.3352033495903015,0.375,40,resnet101
n04033901,0.37957969307899475,0.45,40,resnet101
n04033995,0.3875180184841156,0.275,40,resnet101
n04037443,0.32483339309692383,0.225,40,resnet101
n04039381,0.39949020743370056,0.3,40,resnet101
n04040759,0.2841319739818573,0.15,40,resnet101
n04041544,0.2451522797346115,0.325,40,resnet101
n04044716,0.21125566959381104,0.025,40,resnet101
n04049303,0.3546401560306549,0.45,40,resnet101
n04065272,0.2646775245666504,0.2,40,resnet101
n04067472,0.3396446108818054,0.45,40,resnet101
n04069434,0.27627134323120117,0.15,40,resnet101
n04070727,0.4201890528202057,0.375,40,resnet101
n04074963,0.31033843755722046,0.4,40,resnet101
n04081281,0.35504037141799927,0.175,40,resnet101
n04086273,0.19327151775360107,0.025,40,resnet101
n04090263,0.32583746314048767,0.4,40,resnet101
n04099969,0.31820106506347656,0.15,40,resnet101
n04111531,0.2917312681674957,0.075,40,resnet101
n04116512,0.3452402651309967,0.425,40,resnet101
n04118538,0.3454504907131195,0.275,40,resnet101
n04118776,0.36753973364830017,0.325,40,resnet101
n04120489,0.32186979055404663,0.1,40,resnet101
n04125021,0.3177790641784668,0.3,40,resnet101
n04127249,0.38077419996261597,0.375,40,resnet101
n04131690,0.2524952292442322,0.3,40,resnet101
n04133789,0.40177807211875916,0.375,40,resnet101
n04136333,0.37440741062164307,0.45,40,resnet101
n04141076,0.2704369127750397,0.25,40,resnet101
n04141327,0.37197574973106384,0.4,40,resnet101
n04141975,0.29207366704940796,0.375,40,resnet101
n04146614,0.2037573605775833,0.2,40,resnet101
n04147183,0.17698559165000916,0.15,40,resnet101
n04149813,0.2938545346260071,0.425,40,resnet101
n04152593,0.2751498520374298,0.45,40,resnet101
n04153751,0.22046199440956116,0.125,40,resnet101
n04154565,0.39065036177635193,0.45,40,resnet101
n04162706,0.42087322473526,0.625,40,resnet101
n04179913,0.3786790370941162,0.3,40,resnet101
n04192698,0.3184479773044586,0.275,40,resnet101
n04200800,0.3810827136039734,0.3,40,resnet101
n04201297,0.2652750611305237,0.125,40,resnet101
n04204238,0.2610520124435425,0.325,40,resnet101
n04204347,0.33843979239463806,0.275,40,resnet101
n04208210,0.3937913477420807,0.35,40,resnet101
n04209133,0.2518872320652008,0.3,40,resnet101
n04209239,0.4450150430202484,0.325,40,resnet101
n04228054,0.37271925806999207,0.275,40,resnet101
n04229816,0.2770165503025055,0.225,40,resnet101
n04235860,0.3957042396068573,0.4,40,resnet101
n04238763,0.38634538650512695,0.45,40,resnet101
n04239074,0.36027756333351135,0.375,40,resnet101
n04243546,0.24264255166053772,0.175,40,resnet101
n04251144,0.2940412163734436,0.225,40,resnet101
n04252077,0.2939522862434387,0.2,40,resnet101
n04252225,0.2800051271915436,0.25,40,resnet101
n04254120,0.24444647133350372,0.25,40,resnet101
n04254680,0.23857931792736053,0.075,40,resnet101
n04254777,0.29151028394699097,0.225,40,resnet101
n04258138,0.3569731116294861,0.55,40,resnet101
n04259630,0.2660607695579529,0.325,40,resnet101
n04263257,0.27211102843284607,0.175,40,resnet101
n04264628,0.18112584948539734,0.35,40,resnet101
n04265275,0.2967473268508911,0.025,40,resnet101
n04266014,0.35366106033325195,0.3,40,resnet101
n04270147,0.30684250593185425,0.475,40,resnet101
n04273569,0.2541106343269348,0.075,40,resnet101
n04275548,0.39631837606430054,0.275,40,resnet101
n04277352,0.42052897810935974,0.45,40,resnet101
n04285008,0.26948049664497375,0.35,40,resnet101
n04286575,0.34841427206993103,0.3,40,resnet101
n04296562,0.35770007967948914,0.15,40,resnet101
n04310018,0.35734301805496216,0.275,40,resnet101
n04311004,0.2047901600599289,0.0,40,resnet101
n04311174,0.2383985072374344,0.225,40,resnet101
n04317175,0.3250240683555603,0.275,40,resnet101
n04325704,0.325790137052536,0.4,40,resnet101
n04326547,0.41778841614723206,0.35,40,resnet101
n04328186,0.19514751434326172,0.55,40,resnet101
n04330267,0.3240503668785095,0.325,40,resnet101
n04332243,0.28392714262008667,0.325,40,resnet101
n04335435,0.24035628139972687,0.05,40,resnet101
n04336792,0.35410720109939575,0.525,40,resnet101
n04344873,0.2902832627296448,0.2,40,resnet101
n04346328,0.2656486928462982,0.15,40,resnet101
n04347754,0.26830706000328064,0.15,40,resnet101
n04350905,0.3094046413898468,0.075,40,resnet101
n04355338,0.3793819844722748,0.525,40,resnet101
n04355933,0.28604593873023987,0.3,40,resnet101
n04356056,0.30787739157676697,0.45,40,resnet101
n04357314,0.27534219622612,0.65,40,resnet101
n04366367,0.38302868604660034,0.35,40,resnet101
n04367480,0.3605771064758301,0.25,40,resnet101
n04370456,0.3573136031627655,0.3,40,resnet101
n04371430,0.31219589710235596,0.175,40,resnet101
n04371774,0.32309457659721375,0.35,40,resnet101
n04372370,0.3540095388889313,0.275,40,resnet101
n04376876,0.3413061499595642,0.25,40,resnet101
n04380533,0.30995672941207886,0.2,40,resnet101
n04389033,0.3037627041339874,0.2,40,resnet101
n04392985,0.30432647466659546,0.325,40,resnet101
n04398044,0.2356121838092804,0.175,40,resnet101
n04399382,0.3509787619113922,0.35,40,resnet101
n04404412,0.2932046353816986,0.225,40,resnet101
n04409515,0.2032458335161209,0.175,40,resnet101
n04417672,0.3287825882434845,0.2,40,resnet101
n04418357,0.28132110834121704,0.15,40,resnet101
n04423845,0.28885000944137573,0.375,40,resnet101
n04428191,0.31492504477500916,0.4,40,resnet101
n04429376,0.2986385226249695,0.15,40,resnet101
n04435653,0.3288818299770355,0.25,40,resnet101
n04442312,0.29630786180496216,0.375,40,resnet101
n04443257,0.30604761838912964,0.225,40,resnet101
n04447861,0.3639693558216095,0.4,40,resnet101
n04456115,0.33292725682258606,0.325,40,resnet101
n04458633,0.24393753707408905,0.15,40,resnet101
n04461696,0.2672370970249176,0.175,40,resnet101
n04462240,0.3598381578922272,0.35,40,resnet101
n04465501,0.21203777194023132,0.075,40,resnet101
n04467665,0.29011180996894836,0.125,40,resnet101
n04476259,0.37163037061691284,0.625,40,resnet101
n04479046,0.3198064863681793,0.375,40,resnet101
n04482393,0.29154038429260254,0.35,40,resnet101
n04483307,0.2283739149570465,0.15,40,resnet101
n04485082,0.3104511797428131,0.3,40,resnet101
n04486054,0.2033681869506836,0.075,40,resnet101
n04487081,0.23771393299102783,0.2,40,resnet101
n04487394,0.2772217094898224,0.2,40,resnet101
n04493381,0.38210931420326233,0.5,40,resnet101
n04501370,0.30183085799217224,0.325,40,resnet101
n04505470,0.26532357931137085,0.3,40,resnet101
n04507155,0.3471175730228424,0.2,40,resnet101
n04509417,0.2862832546234131,0.225,40,resnet101
n04515003,0.18648001551628113,0.0,40,resnet101
n04517823,0.37805142998695374,0.45,40,resnet101
n04522168,0.33622846007347107,0.3,40,resnet101
n04523525,0.37761420011520386,0.275,40,resnet101
n04525038,0.40127167105674744,0.35,40,resnet101
n04525305,0.2480730563402176,0.15,40,resnet101
n04532106,0.30609893798828125,0.2,40,resnet101
n04532670,0.21620206534862518,0.075,40,resnet101
n04536866,0.26700741052627563,0.175,40,resnet101
n04540053,0.23547735810279846,0.2,40,resnet101
n04542943,0.2803565561771393,0.275,40,resnet101
n04548280,0.34374648332595825,0.4,40,resnet101
n04548362,0.3792906403541565,0.4,40,resnet101
n04550184,0.34920716285705566,0.3,40,resnet101
n04552348,0.2452584207057953,0.075,40,resnet101
n04553703,0.35467207431793213,0.275,40,resnet101
n04554684,0.2825968563556671,0.3,40,resnet101
n04557648,0.38394472002983093,0.55,40,resnet101
n04560804,0.3404482901096344,0.4,40,resnet101
n04562935,0.17718760669231415,0.075,40,resnet101
n04579145,0.18372400104999542,0.1,40,resnet101
n04579432,0.24048762023448944,0.075,40,resnet101
n04584207,0.2868344485759735,0.25,40,resnet101
n04589890,0.31114187836647034,0.175,40,resnet101
n04590129,0.3057873547077179,0.375,40,resnet101
n04591157,0.28294891119003296,0.225,40,resnet101
n04591713,0.27863776683807373,0.15,40,resnet101
n04592741,0.2957136631011963,0.5,40,resnet101
n04596742,0.3056541979312897,0.475,40,resnet101
n04597913,0.3006654977798462,0.325,40,resnet101
n04599235,0.25726741552352905,0.275,40,resnet101
n04604644,0.28579288721084595,0.125,40,resnet101
n04606251,0.40065473318099976,0.35,40,resnet101
n04612504,0.30900663137435913,0.275,40,resnet101
n04613696,0.2938024401664734,0.25,40,resnet101
n06359193,0.33183279633522034,0.175,40,resnet101
n06596364,0.2946728467941284,0.3,40,resnet101
n06785654,0.22536945343017578,0.275,40,resnet101
n06794110,0.3284505307674408,0.15,40,resnet101
n06874185,0.24709026515483856,0.225,40,resnet101
n07248320,0.38369086384773254,0.35,40,resnet101
n07565083,0.3053414821624756,0.1,40,resnet101
n07579787,0.3251277804374695,0.05,40,resnet101
n07583066,0.33029705286026,0.325,40,resnet101
n07584110,0.27766847610473633,0.3,40,resnet101
n07590611,0.2855239510536194,0.275,40,resnet101
n07613480,0.2661329507827759,0.175,40,resnet101
n07614500,0.35474130511283875,0.5,40,resnet101
n07615774,0.35183200240135193,0.325,40,resnet101
n07684084,0.4040638506412506,0.375,40,resnet101
n07693725,0.28153103590011597,0.275,40,resnet101
n07695742,0.2306886613368988,0.15,40,resnet101
n07697313,0.3191208243370056,0.3,40,resnet101
n07697537,0.34202390909194946,0.45,40,resnet101
n07711569,0.31329023838043213,0.3,40,resnet101
n07714571,0.322433739900589,0.175,40,resnet101
n07714990,0.30102747678756714,0.175,40,resnet101
n07715103,0.19765888154506683,0.15,40,resnet101
n07716358,0.3416983485221863,0.425,40,resnet101
n07716906,0.3101107180118561,0.15,40,resnet101
n07717410,0.28680476546287537,0.275,40,resnet101
n07717556,0.34732234477996826,0.3,40,resnet101
n07718472,0.26905980706214905,0.2,40,resnet101
n07718747,0.2544263005256653,0.275,40,resnet101
n07720875,0.20893654227256775,0.075,40,resnet101
n07730033,0.16926519572734833,0.0,40,resnet101
n07734744,0.360816091299057,0.2,40,resnet101
n07742313,0.2676289677619934,0.075,40,resnet101
n07745940,0.20917806029319763,0.175,40,resnet101
n07747607,0.31901276111602783,0.125,40,resnet101
n07749582,0.246735617518425,0.1,40,resnet101
n07753113,0.3000573217868805,0.15,40,resnet101
n07753275,0.3124229311943054,0.2,40,resnet101
n07753592,0.3297427296638489,0.275,40,resnet101
n07754684,0.22318783402442932,0.075,40,resnet101
n07760859,0.2468051165342331,0.175,40,resnet101
n07768694,0.18295975029468536,0.15,40,resnet101
n07802026,0.3553829789161682,0.25,40,resnet101
n07831146,0.29845792055130005,0.25,40,resnet101
n07836838,0.38810914754867554,0.625,40,resnet101
n07860988,0.33776700496673584,0.425,40,resnet101
n07871810,0.31490039825439453,0.375,40,resnet101
n07873807,0.2576858401298523,0.125,40,resnet101
n07875152,0.3553386330604553,0.45,40,resnet101
n07880968,0.4689826965332031,0.65,40,resnet101
n07892512,0.32156863808631897,0.275,40,resnet101
n07920052,0.3120972514152527,0.25,40,resnet101
n07930864,0.2909294068813324,0.325,40,resnet101
n07932039,0.3240824043750763,0.325,40,resnet101
n09193705,0.3385336995124817,0.125,40,resnet101
n09229709,0.32343658804893494,0.325,40,resnet101
n09246464,0.40825825929641724,0.4,40,resnet101
n09256479,0.3006576895713806,0.175,40,resnet101
n09288635,0.36663469672203064,0.3,40,resnet101
n09332890,0.32030946016311646,0.15,40,resnet101
n09399592,0.36102089285850525,0.3,40,resnet101
n09421951,0.3961396813392639,0.3,40,resnet101
n09428293,0.36730465292930603,0.475,40,resnet101
n09468604,0.35133618116378784,0.575,40,resnet101
n09472597,0.2938849925994873,0.225,40,resnet101
n09835506,0.2822715640068054,0.175,40,resnet101
n10148035,0.40028128027915955,0.525,40,resnet101
n10565667,0.29474061727523804,0.025,40,resnet101
n11879895,0.2381182163953781,0.125,40,resnet101
n11939491,0.172736257314682,0.025,40,resnet101
n12057211,0.13624422252178192,0.025,40,resnet101
n12144580,0.31034985184669495,0.425,40,resnet101
n12267677,0.3881272077560425,0.375,40,resnet101
n12620546,0.2960347533226013,0.175,40,resnet101
n12768682,0.269412100315094,0.3,40,resnet101
n12985857,0.26885467767715454,0.05,40,resnet101
n12998815,0.1867487132549286,0.075,40,resnet101
n13037406,0.2696201503276825,0.1,40,resnet101
n13040303,0.2844189703464508,0.175,40,resnet101
n13044778,0.22381672263145447,0.05,40,resnet101
n13052670,0.3323156237602234,0.05,40,resnet101
n13054560,0.3172311782836914,0.25,40,resnet101
n13133613,0.3021802306175232,0.375,40,resnet101
n15075141,0.40720996260643005,0.625,40,resnet101
